X,Y,OBJECTID,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,BSTP_LON,BSTP_LAT,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-77.0956143053492,38.8450597760122,7962,1395305,6001354,21767,PRS,2016/03/27 00:00:00+00,REV,28TH RD S,S ARLINGTON MILL DR,112,FAR,,S ARLINGTON MILL DR + 28TH RD S,PER,UNK,1901/01/01 00:00:00+00,0,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,-77.095612,38.845052,BusStopPt_3654,,{EF9A6B96-055E-4E68-AD55-98F9C175551D},,,,
-77.0658643039788,38.8450587781502,7963,1303378,6000060,2511,PRS,1901/01/01 00:00:00+00,REV,S LANG ST,VA-120,78,NEA,UNKNOWN,VA-120 + S LANG ST,,KFH,2007/04/05 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,UNK,UNK,U,N,E,6,N,N,N,NON,UNK,6.80000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,YUN,,U,N,U,N,U,U,U,U,-77.065862,38.845051,BusStopPt_6796,,{FE4C9518-F13F-4C62-B8C8-662E9BEE612A},,,,
-77.2995943710284,38.844669766237,7964,1300454,5000940,2491,PRS,1901/01/01 00:00:00+00,REV,LOCUST ST,MAIN ST,100,NEA,UNKNOWN,MAIN ST + LOCUST ST,,FCO,2007/05/16 00:00:00+00,1,INS,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,5,N,Y,Y,NON,SLP,4.19999981,N,N,Y,N,N,N,N,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,-77.299592,38.844662,BusStopPt_5114,,{C5B03457-6E30-4CAA-9CDF-A9BE85AF94AA},,,,
-76.9767832705883,38.8450387752906,7965,1310116,1000165,2508,PRS,1975/06/19 00:00:00+00,REV,19TH ST SE,TRENTON PL SE,75,NEA,30' W OF PEPCO POLE #831835,TRENTON PL SE + 19TH ST SE,,KFH,2006/04/26 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,2.29999995,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.976781,38.845031,BusStopPt_7778,,{6E0E1643-04CE-48CA-89D2-DAE299894512},,,,
-77.1231513231156,38.8449717689916,7966,1303492,5002227,14594,PRS,1901/01/01 00:00:00+00,REV,MAGNOLIA LN,SEMINARY RD,331,NEA,N OF ENTR TO SKYLINE TOWERS,SEMINARY RD + MAGNOLIA LN,,KFH,2012/05/01 00:00:00+00,1,INS,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,3,N,Y,Y,NON,NON,4.5,Y,N,Y,E,Y,N,Y,E,N,N,N,NPL,150,N,N,N,U,U,U,U,U,-77.123149,38.844964,BusStopPt_8016,,{CC9EE591-7621-4335-9F2D-4C0CD69B1D52},,,,
-76.9977042797958,38.8450307734634,7967,1309904,1000166,2510,PRS,1901/01/01 00:00:00+00,REV,MARTIN LUTHER KING JR AVE SE,MALCOLM X AVE SE,91,NEA,UNKNOWN,MALCOLM X AVE SE + MARTIN LUTHER KING JR AVE SE,,KFH,2006/05/01 00:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,4.9000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,Y,Y,U,U,U,U,-76.997702,38.845023,BusStopPt_9922,,{17F01E78-2B7A-468D-9411-31690C397FB9},,,,
-77.0000682743649,38.8450307779591,7968,1309903,1000164,2507,PRS,1901/01/01 00:00:00+00,REV,OAKWOOD ST SE,MALCOLM X AVE SE,91,NEX,UNKNOWN,MALCOLM X AVE SE + OAKWOOD ST SE,,KFH,2006/05/01 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,4.9000001,Y,N,U,Y,Y,N,U,Y,N,N,N,YMR,,N,N,U,U,U,U,U,U,-77.000066,38.845023,BusStopPt_9913,,{68D1ECB0-E910-4905-8E34-55F8ADBAE684},,,,
-77.0034172856789,38.8450267731931,7969,1309901,1000162,2505,PRS,1957/08/29 00:00:00+00,REV,2ND ST SE,MALCOLM X AVE SE,91,NEX,UNKNOWN,MALCOLM X AVE SE + 2ND ST SE,,KFH,2006/05/01 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5.30000019,N,Y,U,Y,N,Y,U,Y,N,N,N,YUN,,U,N,U,U,U,U,U,U,-77.003415,38.845019,BusStopPt_2965,,{52271D7D-27FE-4A22-B37B-DDA73A5FCE6D},,,,
-77.2720023652194,38.8447077642366,7970,1300349,5002049,14334,PRS,1901/01/01 00:00:00+00,REV,MATHY DR,PICKETT RD,171,NEX,@ WALKWAY TO SHELTER,PICKETT RD + MATHY DR,,FCO,2007/05/15 00:00:00+00,1,INS,UNKW,N,Y,N,Y,58O,CON,NON,Y,N,E,5,N,Y,N,NON,UPV,4.80000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,-77.272,38.8447,BusStopPt_3091,,{5BD0FC5B-5CCB-44CF-B4A3-E78308F89B4F},,,,
-77.0070423568976,38.8450210975518,7971,1309902,1000163,2506,PRS,2003/06/20 00:00:00+00,REV,S CAPITOL ST SE,MALCOLM X AVE SE,90,FAR,80' E OF XWALK,MALCOLM X AVE SE + S CAPITOL ST SE,,KFH,2006/05/01 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,8.10000038,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,N,U,U,U,U,-77.00704,38.845013,BusStopPt_9885,,{C6180423-45BC-46B9-9FBD-72FAB0D7760B},,,,
-76.932434263378,38.844916780863,7972,1310264,3004091,17209,PRS,1901/01/01 00:00:00+00,UNK,BUS BAY H,SUITLAND STATION,143,ATP,UNKNOWN,SUITLAND STATION + BUS BAY H,,KFH,1900/01/01 00:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-76.932432,38.844909,BusStopPt_7278,,{D7C72E9F-6861-447A-82F3-B4E21D2CD6E4},,,,
-77.0986445743597,38.8448637710816,7973,1395400,6001367,99999,PRS,2017/03/12 00:00:00+00,REV,S WAKEFIELD ST,S WALTER REED DR,67,FAR,60' E OF ---,S WALTER REED DR + S WAKEFIELD ST,PER,UNK,1901/01/01 00:00:00+00,-9,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,-77.098642,38.844856,BusStopPt_8417,,{FB5E1E82-1C76-43A7-BA91-C56A522E497E},,,,
-76.9039922550882,38.8448337767849,7974,1303760,3003991,16329,PRS,2006/02/17 00:00:00+00,REV,DYNASTY DR,HIL MAR DR,293,NEA,UNKNOWN,HIL MAR DR + DYNASTY DR,,KFH,2006/10/04 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,7.0999999,N,N,Y,Y,N,N,N,N,N,N,N,NSG,,N,N,U,N,U,U,U,U,-76.90399,38.844826,BusStopPt_7740,,{1FE1D4B7-00D7-478D-AECC-E5DEA7670903},,,,
-76.9832432761371,38.8448687748372,7975,1309588,1003141,13239,PRS,1901/01/01 00:00:00+00,REV,SAVANNAH ST SE,15TH ST SE,1,FAR,UNKNOWN,15TH ST SE + SAVANNAH ST SE,,KFH,2006/04/26 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,5,N,Y,N,NON,UPV,5.9000001,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,YUN,,U,N,U,N,U,U,U,U,-76.983241,38.844861,BusStopPt_1658,,{2F9DB815-6CC4-4B06-BDB9-4B3507C0E83B},,,,
-76.9880872772541,38.8448667751612,7976,1309688,1003588,16906,PRS,2009/03/29 00:00:00+00,REV,13TH ST SE,ALABAMA AVE SE,257,NEX,UNKNOWN,ALABAMA AVE SE + 13TH ST SE,,KFH,1900/01/01 00:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-76.988085,38.844859,BusStopPt_3489,,{93CA5C86-6A25-4F04-94C3-BE6CF2AD293B},,,,
-77.0687583045812,38.844843771287,7977,1303392,6000806,14063,PRS,1901/01/01 00:00:00+00,UNK,SHIRLEY PARK SHOPPING CENTER,VA-120,269,UNK,BETW LANG & MEADE STS,VA-120 + SHIRLEY PARK SHOPPING CENTER,,KFH,2009/05/26 00:00:00+00,,UNK,UNKW,N,N,N,N,58O,CON,NON,Y,N,E,7,Y,Y,N,NON,UNK,5.5999999,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.068756,38.844836,BusStopPt_5894,,{888B2A68-B625-42F1-A618-390E35421AD6},,,,
-76.9974552844369,38.8448557792619,7978,1309866,1000161,2500,PRS,1941/03/12 00:00:00+00,REV,MALCOLM X AVE SE,MARTIN LUTHER KING JR AVE SE,29,NEX,S OF DRWY TO POPEYE'S,MARTIN LUTHER KING JR AVE SE + MALCOLM X AVE SE,,KFH,2006/05/01 00:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,3,N,Y,N,NON,UNK,5.69999981,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-76.997453,38.844848,BusStopPt_1292,,{7FC8F2A1-7E64-4A22-8BFB-44DA08C3FE45},,,,
-76.9874332738346,38.8448417802309,7979,1309686,1003320,13790,PRS,2001/11/27 00:00:00+00,UNK,13TH ST SE,ALABAMA AVE SE,71,FAR,90' E OF CONGRESS HGTS STA PYLON,ALABAMA AVE SE + 13TH ST SE,,KFH,2006/04/27 00:00:00+00,,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,Y,Y,N,UTP,UNK,,N,N,U,N,N,N,U,U,N,N,N,NSG,,N,Y,U,N,Y,U,U,U,-76.987431,38.844834,BusStopPt_8583,,{801AD899-3F4E-4727-9F6B-5A0B411CC8EE},,,,
-76.9322942601691,38.8447927795418,7980,1304073,3003362,21557,PRS,1901/01/01 00:00:00+00,UNK,BUS BAY J,SUITLAND STATION,151,MID,UNKNOWN,SUITLAND STATION + BUS BAY J,,KFH,2006/12/15 00:00:00+00,2,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,,Y,Y,Y,Y,U,U,U,U,Y,N,N,NPL,,U,Y,U,Y,U,U,U,U,-76.932292,38.844785,BusStopPt_2770,,{83BFC90C-C8AE-459E-8B1F-34F4188C8994},,,,
-77.0996343080096,38.8447697741094,7981,1303429,6000055,2488,PRS,1901/01/01 00:00:00+00,REV,S WAKEFIELD ST,S WALTER REED DR,246,FAX,UNKNOWN,S WALTER REED DR + S WAKEFIELD ST,,KFH,2007/02/09 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,UNK,UNK,U,N,E,4,N,N,N,NON,UNK,4,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,Y,U,N,U,U,U,U,-77.099632,38.844762,BusStopPt_9104,,{1C24A246-B0B9-4A3B-BA92-9525820C7B00},,,,
-76.9282002592459,38.8447827751816,7982,1303974,3000673,2493,PRS,1901/01/01 00:00:00+00,REV,RANDALL RD,SILVER HILL RD,40,NEA,UNKNOWN,SILVER HILL RD + RANDALL RD,,KFH,2006/07/12 00:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,5,Y,Y,N,NON,UNK,5.80000019,N,N,Y,N,N,N,N,U,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-76.928198,38.844775,BusStopPt_9797,,{D41F8FCC-DB46-4674-9500-6003ECA68CCC},,,,
-77.0086312802457,38.8447877802262,7983,1310039,1000159,2490,PRS,1950/04/03 00:00:00+00,REV,MALCOLM X AVE SE,S CAPITOL ST SW,183,FAX,ON SERV RDWY,S CAPITOL ST SW + MALCOLM X AVE SE,,KFH,2006/05/01 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,Y,N,E,6,Y,Y,N,NON,UNK,5.30000019,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,NPL,,U,Y,U,N,U,U,U,U,-77.008629,38.84478,BusStopPt_8953,,{FEEF41C1-00E5-4EC9-AD1C-76FF7B382114},,,,
-76.9833862801241,38.8447547753828,7984,1309587,1003135,13233,PRS,1901/01/01 00:00:00+00,REV,SAVANNAH ST SE,15TH ST SE,178,NEA,UNKNOWN,15TH ST SE + SAVANNAH ST SE,,KFH,2006/04/26 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,<58,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,4.5,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,YUN,,U,N,U,N,U,U,U,U,-76.983384,38.844747,BusStopPt_8898,,{71E80BC8-A46B-4302-9325-4A9660BB06AF},,,,
-76.9784422712081,38.8447347791367,7985,1310115,1000160,2492,PRS,1954/08/22 00:00:00+00,REV,STANTON RD SE,TRENTON PL SE,76,FAR,UNKNOWN,TRENTON PL SE + STANTON RD SE,,KFH,2006/04/26 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,Y,U,4,N,Y,N,NON,UNK,1.5,N,Y,Y,Y,U,Y,Y,Y,Y,N,N,YMR,,N,Y,U,Y,U,U,U,U,-76.97844,38.844727,BusStopPt_4010,,{975BC9CF-4759-42FE-B675-72EE758E3A3D},,,,
-76.9723552744279,38.844721776428,7986,1309556,1000158,2485,PRS,1901/01/01 00:00:00+00,REV,SOUTHERN AVE SE,22ND ST SE,316,FAR,190' N OF - @ WALKWAY TO #3560,22ND ST SE + SOUTHERN AVE SE,,KFH,2006/05/02 00:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,3,N,Y,N,NON,UNK,9.60000038,N,Y,N,N,U,Y,N,N,N,N,N,YUN,,U,N,U,N,U,U,U,U,-76.972353,38.844714,BusStopPt_1737,,{80F39F8A-5782-4C8D-A630-7E9E2DD1D37C},,,,
-77.0685323027964,38.8446947783486,7987,1303377,6000054,2487,PRS,1901/01/01 00:00:00+00,UNK,SHIRLEY PARK SHOPPING CENTER,VA-120,90,UNK,BETW LANG & MEADE STS,VA-120 + SHIRLEY PARK SHOPPING CENTER,,KFH,2007/04/05 00:00:00+00,,UNK,UNKW,N,N,N,N,58O,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,2.5999999,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.06853,38.844687,BusStopPt_5979,,{44D6A230-EAD5-4B7C-AC5F-EB702E349D5A},,,,
-76.9711102691835,38.8446997736209,7988,1310064,3000672,2489,PRS,1901/01/01 00:00:00+00,REV,23RD PKY,SOUTHERN AVE SE,45,NEA,UNKNOWN,SOUTHERN AVE SE + 23RD PKY,,KFH,2006/05/04 00:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,9.39999962,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,-76.971108,38.844692,BusStopPt_631,,{1CC08044-4F50-4676-89B8-52105A5ECA63},,,,
-76.9038002446656,38.8446507832031,7989,1303759,3003990,16334,PRS,2006/02/17 00:00:00+00,REV,S HIL MAR CIR,HIL MAR DR,111,FAR,UNKNOWN,HIL MAR DR + S HIL MAR CIR,,KFH,2006/10/04 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,6.19999981,N,N,Y,Y,N,N,N,N,N,N,N,NSG,,N,N,U,N,U,U,U,U,-76.903798,38.844643,BusStopPt_1811,,{DDCB9202-53C9-4FBF-9F32-915760108241},,,,
-76.8848642436807,38.8446147786774,7990,1303709,3003298,15128,PRS,1973/11/21 00:00:00+00,REV,MD-4,DONNELL DR,188,NEA,@ PEPCO POLE #865671,DONNELL DR + MD-4,,WSV,2018/11/19 16:08:22+00,0,EXM,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,3,N,Y,Y,NON,NON,4.9000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,150,N,Y,N,Y,U,N,N,U,-76.884862,38.844607,BusStopPt_6687,,{31580A30-00BA-4005-B5F9-FF8A520F67EB},,,,
-76.9321362612807,38.8446477779061,7991,1304072,3003297,15127,PRS,1901/01/01 00:00:00+00,UNK,BUS BAY K,SUITLANE STATION,146,MID,UNKNOWN,SUITLANE STATION + BUS BAY K,,KFH,2006/12/15 00:00:00+00,2,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,,Y,Y,Y,Y,U,U,U,U,Y,N,N,NPL,,U,Y,U,Y,U,U,U,U,-76.932134,38.84464,BusStopPt_10056,,{7D6685C8-E689-4F0D-BE56-6AF5DC349574},,,,
-76.8845792418134,38.8445957776655,7992,1303710,3003299,15129,PRS,1973/11/21 00:00:00+00,REV,MD-4,DONNELL DR,7,FAR,OPPO PEPCO POLE #865671,DONNELL DR + MD-4,,WSV,2018/11/19 15:33:48+00,1,INS,NAPP,N,Y,N,N,58O,CON,SHL,Y,N,E,6,N,Y,Y,NON,UPV,3.9000001,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,150,N,Y,N,N,U,N,N,U,-76.884577,38.844588,BusStopPt_5523,,{A76A3A39-FE09-48EE-9D92-2CE41A8D930F},,,,
-77.2949133667878,38.8442567647539,7993,1300453,5000938,2470,PRS,1901/01/01 00:00:00+00,REV,VIRGINIA ST,MAIN ST,278,NEX,UNKNOWN,MAIN ST + VIRGINIA ST,,FCO,2007/05/16 00:00:00+00,0,UNK,UNKW,N,N,N,N,58O,BRK,NON,Y,N,E,6,N,Y,Y,NON,SLP,,N,N,U,Y,N,N,U,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.294911,38.844249,BusStopPt_9023,,{6CF6D7BF-CEA6-4665-A0F6-CEF983BC5B44},,,,
-76.9613502709486,38.8446157751945,7994,1309725,3000671,2482,PRS,1901/01/01 00:00:00+00,UNK,26TH AVE,BERKLEY ST,234,MID,(OPPO) @ #2516,BERKLEY ST + 26TH AVE,,KFH,2006/07/07 00:00:00+00,,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,N,Y,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.961348,38.844608,BusStopPt_5235,,{40825594-1B54-44F3-BAE6-AF106B38F3C6},,,,
-77.2716033695665,38.8443017619735,7995,1300342,5002039,14324,PRS,1990/04/24 00:00:00+00,UNK,MATHY DR,PICKETT RD,352,UNK,UNKNOWN,PICKETT RD + MATHY DR,,KFH,2007/05/15 00:00:00+00,1,INS,UNKW,N,Y,N,Y,SWK,CON,NON,Y,N,E,7,N,Y,N,NON,UNK,5.80000019,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,-77.271601,38.844294,BusStopPt_3090,,{343F9E3B-D005-4963-82B8-F0F8CDBC8472},,,,
-77.0714673026272,38.8445507748947,7996,1303376,6000051,2478,PRS,1901/01/01 00:00:00+00,REV,S TROY ST,VA-120,253,NEA,UNKNOWN,VA-120 + S TROY ST,,KFH,2007/04/05 00:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,8,Y,Y,N,NON,UNK,,N,N,U,N,U,U,U,U,N,N,N,YUN,,U,N,U,N,U,U,U,U,-77.071465,38.844543,BusStopPt_241,,{F7D5CD6A-2E01-47AB-A73F-8EF729EE10BC},,,,
-77.1230923171951,38.8444817713595,7997,1303487,5000939,2480,PRS,1975/07/16 00:00:00+00,REV,MAGNOLIA LN,SEMINARY RD,148,FAR,BET #5616-18,SEMINARY RD + MAGNOLIA LN,,KFH,2012/05/01 00:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,Y,NON,NON,3.29999995,N,N,N,E,N,N,N,E,N,N,N,NPL,150,N,Y,N,N,U,U,U,U,-77.12309,38.844474,BusStopPt_7008,,{E0598675-0D6E-43A3-84FF-6421AFFC068F},,,,
-77.3080173728309,38.8441177664245,7998,1300382,5000937,2466,PRS,1901/01/01 00:00:00+00,UNK,JUDICIAL DR,CHAIN BRIDGE RD,250,NEA,220' N OF ---,CHAIN BRIDGE RD + JUDICIAL DR,,KFH,2012/04/12 00:00:00+00,1,INS,NAPP,N,N,N,N,58U,BRK,NON,Y,N,E,5,N,Y,Y,NON,NON,4.5,N,Y,Y,E,N,Y,Y,E,N,N,N,NPL,150,N,Y,N,U,U,U,U,U,-77.308015,38.84411,BusStopPt_188,,{565704BD-2FC6-4540-83B2-07C0662069C3},,,,
-76.9567792633925,38.8445127822644,7999,1309774,3000670,2477,PRS,1901/01/01 00:00:00+00,UNK,HILLCREST PKY,CURTIS DR,257,NEA,UNKNOWN,CURTIS DR + HILLCREST PKY,,KFH,2006/07/07 00:00:00+00,,UNK,UNKW,N,N,N,N,<58,CON,NON,Y,N,E,4,N,Y,Y,NON,UNK,,N,N,N,N,N,N,N,N,N,N,N,YUN,,U,N,U,N,U,U,U,U,-76.956777,38.844505,BusStopPt_7183,,{0B1C553E-1CAD-43F5-BECC-C7463F2564C1},,,,
-76.9715702717761,38.8445167808799,8000,1310048,1000157,2483,PRS,1901/01/01 00:00:00+00,UNK,22ND ST SE,SOUTHERN AVE SE,225,MID,S OF ALLEY-@ STEPS TO #2200,SOUTHERN AVE SE + 22ND ST SE,,KFH,2006/05/04 00:00:00+00,,UNK,UNKW,N,Y,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,9.5,N,N,Y,N,N,N,Y,U,Y,N,N,NSG,,N,N,U,N,U,U,U,U,-76.971568,38.844509,BusStopPt_968,,{B21DEBCC-F47C-4FCB-9325-D8EE8228DC9D},,,,
-76.9319482582817,38.8444997767692,8001,1304071,3002844,14632,PRS,1901/01/01 00:00:00+00,UNK,BUS BAY L,SUITLAND STATION,143,MID,UNKNOWN,SUITLAND STATION + BUS BAY L,,KFH,2006/12/15 00:00:00+00,2,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,,Y,Y,Y,Y,U,U,U,U,Y,N,N,NPL,,U,Y,U,Y,U,U,U,U,-76.931946,38.844492,BusStopPt_5624,,{B08B086C-965E-4402-9F3D-AFB1C3DB74B3},,,,
-77.0856023088668,38.8444877727424,8002,1303498,6000813,14072,PRS,1986/06/22 00:00:00+00,REV,S FOUR MILE RUN DR,S SHIRLINGTON RD,227,NEA,UNKNOWN,S SHIRLINGTON RD + S FOUR MILE RUN DR,,KFH,2008/12/09 00:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,Y,U,9,Y,Y,N,NON,UNK,3,N,N,Y,N,N,N,N,U,N,N,N,NPL,,N,N,U,N,U,U,U,U,-77.0856,38.84448,BusStopPt_4627,,{E945F98C-A12C-417D-91CF-D2D9DFF3A89D},,,,
-77.2951943666166,38.8440977662502,8003,1300452,5000936,2464,PRS,1901/01/01 00:00:00+00,UNK,VIRGINIA ST,MAIN ST,99,UNK,UNKNOWN,MAIN ST + VIRGINIA ST,,KFH,2007/05/16 00:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,5,N,Y,Y,NON,SLP,2.70000005,N,N,Y,N,N,N,N,U,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.295192,38.84409,BusStopPt_6257,,{242D5BF6-04DF-4613-8127-E1E341A75ED7},,,,
-76.9566482685517,38.8444147758424,8004,1309773,3000669,2476,PRS,1901/01/01 00:00:00+00,REV,HILLCREST PKY,CURTIS DR,76,FAR,UNKNOWN,CURTIS DR + HILLCREST PKY,,KFH,2006/07/07 00:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,N,Y,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.956646,38.844407,BusStopPt_1689,,{08546E56-C455-4B01-92C4-7166728D7DB4},,,,
-76.9905062733954,38.8444157728922,8005,1309682,1003140,13238,PRS,1901/01/01 00:00:00+00,REV,12TH ST SE,ALABAMA AVE SE,255,NEX,UNKNOWN,ALABAMA AVE SE + 12TH ST SE,,KFH,2006/04/27 00:00:00+00,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,6,N,N,N,NON,UNK,,N,N,U,Y,N,N,U,Y,N,N,N,YUN,,U,Y,U,N,U,U,U,U,-76.990504,38.844408,BusStopPt_6579,,{DCB51F23-8F02-4D3F-ACE2-BB7DFEA959DD},,,,
-76.9614212645471,38.8444017760079,8006,1309724,3000668,2475,PRS,1966/07/15 00:00:00+00,REV,26TH AVE,BERKLEY ST,49,NEA,@ PEPCO POLE #846621,BERKLEY ST + 26TH AVE,,KFH,2006/07/07 00:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,N,Y,N,N,YUN,,U,N,U,N,U,U,U,U,-76.961419,38.844394,BusStopPt_8547,,{D3C50D31-088C-4361-8514-02E2C19D5790},,,,
